INN X,INN Y,INP X,INP Y,VOUT X,VOUT Y
6.514325722189939e-05,1.23,6.514325722189939e-05,1.31432572218994,6.514325722189939e-05,3.299702613215086
6.535905046168481e-05,1.23,6.535905046168481e-05,1.335905046168481,6.535905046168481e-05,3.29992129332661
6.544730353386765e-05,1.23,6.544730353386765e-05,1.344730353386765,6.544730353386765e-05,3.299702626183587
6.562380967823333e-05,1.23,6.562380967823333e-05,1.362380967823334,6.562380967823333e-05,3.299921279523222
6.585379405932584e-05,1.23,6.585379405932584e-05,1.385379405932585,6.585379405932584e-05,3.299702634316736
6.610553698861657e-05,1.23,6.610553698861657e-05,1.410553698861658,6.610553698861657e-05,3.299921272766388
6.650784334708697e-05,1.23,6.650784334708697e-05,1.450784334708697,6.650784334708697e-05,3.299702639558958
6.705845602751219e-05,1.23,6.705845602751219e-05,1.505845602751219,6.705845602751219e-05,3.299921878713716
6.777552573101091e-05,1.23,6.777552573101091e-05,1.577552573101092,6.777552573101091e-05,3.299702793772273
6.896664949342893e-05,1.23,6.896664949342893e-05,1.696664949342894,6.896664949342893e-05,3.299921373633606
6.999999999999999e-05,1.23,6.999999999999999e-05,1.8,6.999999999999999e-05,3.299702794524316
7.007504166666665e-05,1.23,7.007504166666665e-05,1.792495833333334,7.007504166666665e-05,3.299812082552106
7.022512499999997e-05,1.23,7.022512499999997e-05,1.777487500000002,7.022512499999997e-05,3.299812085218942
7.052529166666661e-05,1.23,7.052529166666661e-05,1.747470833333338,7.052529166666661e-05,3.299812082552106
7.11256249999999e-05,1.23,7.11256249999999e-05,1.68743750000001,7.11256249999999e-05,3.299812085219523
7.232629166666646e-05,1.23,7.232629166666646e-05,1.567370833333354,7.232629166666646e-05,3.299812082553392
7.432629166666645e-05,1.23,7.432629166666645e-05,1.367370833333354,7.432629166666645e-05,3.299812085222068
7.471095088333458e-05,1.23,7.471095088333458e-05,1.328904911666542,7.471095088333458e-05,3.299812082567061
7.489316709643084e-05,1.23,7.489316709643084e-05,1.310683290356915,7.489316709643084e-05,3.299812085250225
7.522097519332934e-05,1.23,7.522097519332934e-05,1.277902480667065,7.522097519332934e-05,3.299812082693054
7.546224734007292e-05,1.23,7.546224734007292e-05,1.253775265992707,7.546224734007292e-05,3.299812086543651
7.552447038396701e-05,1.23,7.552447038396701e-05,1.247552961603298,7.552447038396701e-05,3.299812087014878
7.555558190591406e-05,1.23,7.555558190591406e-05,1.244441809408594,7.555558190591406e-05,3.299812094569511
7.561780494980815e-05,1.23,7.561780494980815e-05,1.238219505019185,7.561780494980815e-05,3.299812146705177
7.5634614350224e-05,1.23,7.5634614350224e-05,1.236538564977599,7.5634614350224e-05,3.299812261828754
7.566823315105571e-05,1.23,7.566823315105571e-05,1.233176684894429,7.566823315105571e-05,3.299812404389081
7.569370382862508e-05,1.23,7.569370382862508e-05,1.230629617137491,7.569370382862508e-05,3.299813982175802
7.571406658699754e-05,1.23,7.571406658699754e-05,1.228593341300245,7.571406658699754e-05,3.299815405305787
7.572145515210612e-05,1.23,7.572145515210612e-05,1.227854484789387,7.572145515210612e-05,3.299815636172205
7.57359431133559e-05,1.23,7.57359431133559e-05,1.226405688664409,7.57359431133559e-05,3.299816013281716
7.574978275437928e-05,1.23,7.574978275437928e-05,1.225021724562071,7.574978275437928e-05,3.299814775839746
7.575479454936809e-05,1.23,7.575479454936809e-05,1.22452054506319,7.575479454936809e-05,3.299815823428071
7.576481813934571e-05,1.23,7.576481813934571e-05,1.223518186065428,7.576481813934571e-05,3.299802661613902
7.576911182877485e-05,1.23,7.576911182877485e-05,1.223088817122514,7.576911182877485e-05,3.299768266514125
7.577125867348942e-05,1.23,7.577125867348942e-05,1.222874132651057,7.577125867348942e-05,3.299673964178577
7.577555236291857e-05,1.23,7.577555236291857e-05,1.222444763708142,7.577555236291857e-05,3.296781195372243
7.577931404054247e-05,1.23,7.577931404054247e-05,1.222068595945753,7.577931404054247e-05,3.241345089699389
7.578276902697733e-05,1.23,7.578276902697733e-05,1.221723097302267,7.578276902697733e-05,3.046412227724745
7.578559800876074e-05,1.23,7.578559800876074e-05,1.221440199123926,7.578559800876074e-05,2.66945470355261
7.578617582461234e-05,1.23,7.578617582461234e-05,1.221382417538766,7.578617582461234e-05,2.489078201165349
7.578652772984128e-05,1.23,7.578652772984128e-05,1.221347227015871,7.578652772984128e-05,2.300970210267721
7.578680308933782e-05,1.23,7.578680308933782e-05,1.221319691066217,7.578680308933782e-05,2.046765378543157
7.578709593568661e-05,1.23,7.578709593568661e-05,1.221290406431338,7.578709593568661e-05,1.666541276851895
7.578734562881292e-05,1.23,7.578734562881292e-05,1.221265437118707,7.578734562881292e-05,1.264919891819384
7.578751874607749e-05,1.23,7.578751874607749e-05,1.22124812539225,7.578751874607749e-05,0.9809147477736174
7.578774410607036e-05,1.23,7.578774410607036e-05,1.221225589392963,7.578774410607036e-05,0.6825343330077513
7.578792485182593e-05,1.23,7.578792485182593e-05,1.221207514817407,7.578792485182593e-05,0.5623155365581514
7.578810184521646e-05,1.23,7.578810184521646e-05,1.221189815478353,7.578810184521646e-05,0.4975014126890897
7.578828228262397e-05,1.23,7.578828228262397e-05,1.221171771737603,7.578828228262397e-05,0.45192697193619
7.578848426509822e-05,1.23,7.578848426509822e-05,1.221151573490177,7.578848426509822e-05,0.4128904267637578
7.578878516333122e-05,1.23,7.578878516333122e-05,1.221121483666878,7.578878516333122e-05,0.366591879601299
7.578919843155981e-05,1.23,7.578919843155981e-05,1.221080156844018,7.578919843155981e-05,0.3172204950614759
7.578982046029371e-05,1.23,7.578982046029371e-05,1.221017953970628,7.578982046029371e-05,0.2614522473649873
7.579063811585088e-05,1.23,7.579063811585088e-05,1.220936188414911,7.579063811585088e-05,0.209937584149402
7.579176440388511e-05,1.23,7.579176440388511e-05,1.220823559611488,7.579176440388511e-05,0.1623180601964155
7.579313778005556e-05,1.23,7.579313778005556e-05,1.220686221994443,7.579313778005556e-05,0.1255205529598713
7.579494373340574e-05,1.23,7.579494373340574e-05,1.220505626659425,7.579494373340574e-05,0.09419893270137504
7.579713970531382e-05,1.23,7.579713970531382e-05,1.220286029468617,7.579713970531382e-05,0.06908391965953486
7.579990314977971e-05,1.23,7.579990314977971e-05,1.220009685022029,7.579990314977971e-05,0.0476012173033856
7.580342702836641e-05,1.23,7.580342702836641e-05,1.219657297163359,7.580342702836641e-05,0.02965875213401542
7.580856526099162e-05,1.23,7.580856526099162e-05,1.219143473900837,7.580856526099162e-05,0.01627424981300398
7.580961178253943e-05,1.23,7.580961178253943e-05,1.219038821746056,7.580961178253943e-05,0.01415075835780713
7.581170482563504e-05,1.23,7.581170482563504e-05,1.218829517436495,7.581170482563504e-05,0.008735399863029354
7.581230050373534e-05,1.23,7.581230050373534e-05,1.218769949626465,7.581230050373534e-05,0.007444838429362976
7.581349185993593e-05,1.23,7.581349185993593e-05,1.218650814006406,7.581349185993593e-05,0.005679451872544143
7.58157794764145e-05,1.23,7.58157794764145e-05,1.218422052358549,7.58157794764145e-05,0.003318635151040926
7.581829426558262e-05,1.23,7.581829426558262e-05,1.218170573441738,7.581829426558262e-05,0.001831957068076368
7.582332384391884e-05,1.23,7.582332384391884e-05,1.217667615608115,7.582332384391884e-05,0.0005200681491767955
7.583056788816206e-05,1.23,7.583056788816206e-05,1.216943211183794,7.583056788816206e-05,0.0001013724966523603
7.584394589698437e-05,1.23,7.584394589698437e-05,1.215605410301563,7.584394589698437e-05,4.56028493183503e-06
7.586242323074791e-05,1.23,7.586242323074791e-05,1.213757676925209,7.586242323074791e-05,9.941842212118812e-06
7.58846575786455e-05,1.23,7.58846575786455e-05,1.211534242135449,7.58846575786455e-05,-4.77569494614378e-06
7.59122518700796e-05,1.23,7.59122518700796e-05,1.208774812992039,7.59122518700796e-05,6.436151716288941e-06
7.593874854326111e-05,1.23,7.593874854326111e-05,1.206125145673888,7.593874854326111e-05,-6.06988473517754e-06
7.596665065237056e-05,1.23,7.596665065237056e-05,1.203334934762943,7.596665065237056e-05,6.174863023473078e-06
7.600400323278375e-05,1.23,7.600400323278375e-05,1.199599676721624,7.600400323278375e-05,-6.136363623310519e-06
7.607047288194559e-05,1.23,7.607047288194559e-05,1.19295271180544,7.607047288194559e-05,6.173807034010051e-06
7.617732698592437e-05,1.23,7.617732698592437e-05,1.182267301407563,7.617732698592437e-05,-6.14159708024586e-06
7.629158631123237e-05,1.23,7.629158631123237e-05,1.170841368876762,7.629158631123237e-05,6.176963816479252e-06
7.640607099826574e-05,1.23,7.640607099826574e-05,1.159392900173426,7.640607099826574e-05,-6.144692959517983e-06
7.653244051306531e-05,1.23,7.653244051306531e-05,1.146755948693469,7.653244051306531e-05,6.179890096012055e-06
7.671109834774274e-05,1.23,7.671109834774274e-05,1.128890165225725,7.671109834774274e-05,-6.147065051709717e-06
7.69632381957655e-05,1.23,7.69632381957655e-05,1.10367618042345,7.69632381957655e-05,6.181565339213519e-06
7.730728090651091e-05,1.23,7.730728090651091e-05,1.069271909348908,7.730728090651091e-05,-6.148267550918899e-06
7.777710002016744e-05,1.23,7.777710002016744e-05,1.022289997983255,7.777710002016744e-05,6.182445530578146e-06
7.841502644617096e-05,1.23,7.841502644617096e-05,0.9584973553829029,7.841502644617096e-05,-6.148913238759852e-06
7.928649873724883e-05,1.23,7.928649873724883e-05,0.8713501262751161,7.928649873724883e-05,6.182919654307263e-06
7.999999999999999e-05,1.23,7.999999999999999e-05,0.8,7.999999999999999e-05,-6.149358098018386e-06
8.000833585858585e-05,1.23,8.000833585858585e-05,0.8008335858585861,8.000833585858585e-05,2.081299758048386e-08
8.002500757575757e-05,1.23,8.002500757575757e-05,0.8025007575757581,8.002500757575757e-05,1.301622302537944e-08
8.005835101010102e-05,1.23,8.005835101010102e-05,0.8058351010101023,8.005835101010102e-05,2.06932037014683e-08
8.01250378787879e-05,1.23,8.01250378787879e-05,0.8125037878787905,8.01250378787879e-05,1.295437917820372e-08
8.025841161616166e-05,1.23,8.025841161616166e-05,0.8258411616161671,8.025841161616166e-05,2.09536418811429e-08
8.052515909090919e-05,1.23,8.052515909090919e-05,0.8525159090909201,8.052515909090919e-05,1.291893652738958e-08
8.06438693181819e-05,1.23,8.06438693181819e-05,0.8643869318181907,8.06438693181819e-05,2.087949809592951e-08
8.082193465909095e-05,1.23,8.082193465909095e-05,0.8821934659090953,8.082193465909095e-05,1.294668416092921e-08
8.099999999999999e-05,1.23,8.099999999999999e-05,0.8999999999999998,8.099999999999999e-05,2.085252358303294e-08
8.100833585858585e-05,1.23,8.100833585858585e-05,0.9008335858585859,8.100833585858585e-05,1.741147534801296e-08
8.102500757575757e-05,1.23,8.102500757575757e-05,0.9025007575757579,8.102500757575757e-05,1.639507466177691e-08
8.105835101010101e-05,1.23,8.105835101010101e-05,0.905835101010102,8.105835101010101e-05,1.740996965612179e-08
8.11250378787879e-05,1.23,8.11250378787879e-05,0.9125037878787903,8.11250378787879e-05,1.639583165508424e-08
8.125841161616166e-05,1.23,8.125841161616166e-05,0.9258411616161668,8.125841161616166e-05,1.740958369104883e-08
8.152515909090919e-05,1.23,8.152515909090919e-05,0.9525159090909199,8.152515909090919e-05,1.639601836146528e-08
8.205865404040425e-05,1.23,8.205865404040425e-05,1.005865404040426,8.205865404040425e-05,1.740947869264964e-08
8.312564393939438e-05,1.23,8.312564393939438e-05,1.112564393939438,8.312564393939438e-05,1.639605334786915e-08
8.339776678403996e-05,1.23,8.339776678403996e-05,1.139776678403997,8.339776678403996e-05,1.740939009881386e-08
8.353382820636276e-05,1.23,8.353382820636276e-05,1.153382820636277,8.353382820636276e-05,1.639629953995684e-08
8.380595105100835e-05,1.23,8.380595105100835e-05,1.180595105100835,8.380595105100835e-05,1.740941555424864e-08
8.387232064696273e-05,1.23,8.387232064696273e-05,1.187232064696274,8.387232064696273e-05,1.640044644750539e-08
8.400505983887149e-05,1.23,8.400505983887149e-05,1.20050598388715,8.400505983887149e-05,1.74027132530535e-08
8.403536141076022e-05,1.23,8.403536141076022e-05,1.203536141076023,8.403536141076022e-05,1.638747350913984e-08
8.405051219670459e-05,1.23,8.405051219670459e-05,1.20505121967046,8.405051219670459e-05,1.736884728939974e-08
8.408081376859332e-05,1.23,8.408081376859332e-05,1.208081376859333,8.408081376859332e-05,1.641787806104296e-08
8.414141691237078e-05,1.23,8.414141691237078e-05,1.214141691237078,8.414141691237078e-05,1.736631505542935e-08
8.416378770538421e-05,1.23,8.416378770538421e-05,1.216378770538422,8.416378770538421e-05,1.643564112070515e-08
8.420852929141108e-05,1.23,8.420852929141108e-05,1.220852929141109,8.420852929141108e-05,1.733783532751114e-08
8.424438669259852e-05,1.23,8.424438669259852e-05,1.224438669259853,8.424438669259852e-05,1.64330436942139e-08
8.42674421462591e-05,1.23,8.42674421462591e-05,1.22674421462591,8.42674421462591e-05,1.723104698141965e-08
8.428704791721849e-05,1.23,8.428704791721849e-05,1.22870479172185,8.428704791721849e-05,1.626458922961769e-08
8.430580352103598e-05,1.23,8.430580352103598e-05,1.230580352103599,8.430580352103598e-05,1.744132870856517e-08
8.431084474931332e-05,1.23,8.431084474931332e-05,1.231084474931333,8.431084474931332e-05,1.67943762889788e-08
8.4320927205868e-05,1.23,8.4320927205868e-05,1.232092720586801,8.4320927205868e-05,1.712967761966081e-08
8.433431259069548e-05,1.23,8.433431259069548e-05,1.233431259069549,8.433431259069548e-05,1.700663208465129e-08
8.43388270116834e-05,1.23,8.43388270116834e-05,1.23388270116834,8.43388270116834e-05,1.675148405564278e-08
8.434785585365922e-05,1.23,8.434785585365922e-05,1.234785585365923,8.434785585365922e-05,1.760077158110223e-08
8.435237027464713e-05,1.23,8.435237027464713e-05,1.235237027464714,8.435237027464713e-05,1.626232399507411e-08
8.436139911662296e-05,1.23,8.436139911662296e-05,1.236139911662297,8.436139911662296e-05,1.775277164598051e-08
8.437349521386473e-05,1.23,8.437349521386473e-05,1.237349521386474,8.437349521386473e-05,1.605800824370151e-08
8.439316004056372e-05,1.23,8.439316004056372e-05,1.239316004056373,8.439316004056372e-05,1.781848676553893e-08
8.441822410740039e-05,1.23,8.441822410740039e-05,1.24182241074004,8.441822410740039e-05,1.596892339952924e-08
8.445444302500705e-05,1.23,8.445444302500705e-05,1.245444302500706,8.445444302500705e-05,1.786221055954822e-08
8.450474554275347e-05,1.23,8.450474554275347e-05,1.250474554275348,8.450474554275347e-05,1.592794897609804e-08
8.457842853889641e-05,1.23,8.457842853889641e-05,1.257842853889642,8.457842853889641e-05,1.788609102601738e-08
8.468210770301889e-05,1.23,8.468210770301889e-05,1.26821077030189,8.468210770301889e-05,1.59087710205178e-08
8.483229444347874e-05,1.23,8.483229444347874e-05,1.283229444347875,8.483229444347874e-05,1.789833513051096e-08
8.504592878753978e-05,1.23,8.504592878753978e-05,1.304592878753979,8.504592878753978e-05,1.589961741349981e-08
8.53531863850235e-05,1.23,8.53531863850235e-05,1.335318638502351,8.53531863850235e-05,1.790443225646883e-08
8.579231400380613e-05,1.23,8.579231400380613e-05,1.379231400380614,8.579231400380613e-05,1.589520708963023e-08
8.642644586869448e-05,1.23,8.642644586869448e-05,1.442644586869449,8.642644586869448e-05,1.790741497874287e-08
8.734357032842046e-05,1.23,8.734357032842046e-05,1.534357032842046,8.734357032842046e-05,1.589310694538217e-08
8.871580784431367e-05,1.23,8.871580784431367e-05,1.671580784431367,8.871580784431367e-05,1.790882848614582e-08
8.999999999999999e-05,1.23,8.999999999999999e-05,1.8,8.999999999999999e-05,1.589192482866919e-08
9.007504166666665e-05,1.23,9.007504166666665e-05,1.792495833333334,9.007504166666665e-05,1.690414235205291e-08
9.022512499999997e-05,1.23,9.022512499999997e-05,1.777487500000002,9.022512499999997e-05,1.689717177062614e-08
9.052529166666661e-05,1.23,9.052529166666661e-05,1.747470833333338,9.052529166666661e-05,1.690414787746742e-08
9.112562499999989e-05,1.23,9.112562499999989e-05,1.68743750000001,9.112562499999989e-05,1.689713784466621e-08
9.232629166666646e-05,1.23,9.232629166666646e-05,1.567370833333354,9.232629166666646e-05,1.690414465537396e-08
9.412383129062494e-05,1.23,9.412383129062494e-05,1.387616870937505,9.412383129062494e-05,1.689712456017664e-08
9.462383129062494e-05,1.23,9.462383129062494e-05,1.337616870937505,9.462383129062494e-05,1.690415177727497e-08
9.487383129062494e-05,1.23,9.487383129062494e-05,1.312616870937505,9.487383129062494e-05,1.68970735528007e-08
9.537383129062496e-05,1.23,9.537383129062496e-05,1.262616870937504,9.537383129062496e-05,1.690417710757651e-08
9.542281533158965e-05,1.23,9.542281533158965e-05,1.257718466841035,9.542281533158965e-05,1.689544514016104e-08
9.552078341351903e-05,1.23,9.552078341351903e-05,1.247921658648096,9.552078341351903e-05,1.690646242349307e-08
9.555402498954719e-05,1.23,9.555402498954719e-05,1.24459750104528,9.555402498954719e-05,1.688711829662912e-08
9.562050814160351e-05,1.23,9.562050814160351e-05,1.237949185839648,9.562050814160351e-05,1.691614215999051e-08
9.565374971763167e-05,1.23,9.565374971763167e-05,1.234625028236832,9.565374971763167e-05,1.683164087347524e-08
9.567314513970874e-05,1.23,9.567314513970874e-05,1.232685486029125,9.567314513970874e-05,1.688049483744115e-08
9.568473884606029e-05,1.23,9.568473884606029e-05,1.23152611539397,9.568473884606029e-05,1.562968091921419e-08
9.569566075590761e-05,1.23,9.569566075590761e-05,1.230433924409238,9.569566075590761e-05,2.004372937172154e-08
9.570365552986955e-05,1.23,9.570365552986955e-05,1.229634447013044,9.570365552986955e-05,9.861791303338829e-09
9.571072593321926e-05,1.23,9.571072593321926e-05,1.228927406678073,9.571072593321926e-05,2.904149948763238e-08
9.571729936789334e-05,1.23,9.571729936789334e-05,1.228270063210665,9.571729936789334e-05,-8.879099565758688e-10
9.572547470972811e-05,1.23,9.572547470972811e-05,1.227452529027189,9.572547470972811e-05,3.951542392456787e-08
9.573561107307673e-05,1.23,9.573561107307673e-05,1.226438892692326,9.573561107307673e-05,-9.191767577064063e-09
9.57481267673235e-05,1.23,9.57481267673235e-05,1.225187323267649,9.57481267673235e-05,4.616931215284223e-08
9.576703983331329e-05,1.23,9.576703983331329e-05,1.22329601666867,9.576703983331329e-05,-1.42659580415023e-08
9.578500817175919e-05,1.23,9.578500817175919e-05,1.22149918282408,9.578500817175919e-05,5.017223039028077e-08
9.580341652665266e-05,1.23,9.580341652665266e-05,1.219658347334733,9.580341652665266e-05,-1.835460090333339e-08
9.58382199902406e-05,1.23,9.58382199902406e-05,1.21617800097594,9.58382199902406e-05,5.323910696802854e-08
9.587220772630654e-05,1.23,9.587220772630654e-05,1.212779227369345,9.587220772630654e-05,-2.05113372961426e-08
9.593420318152008e-05,1.23,9.593420318152008e-05,1.206579681847991,9.593420318152008e-05,5.491837121506377e-08
9.599151580730329e-05,1.23,9.599151580730329e-05,1.20084841926967,9.599151580730329e-05,-2.175427505205705e-08
9.607716302477533e-05,1.23,9.607716302477533e-05,1.192283697522466,9.607716302477533e-05,5.599188800813122e-08
9.616741954407163e-05,1.23,9.616741954407163e-05,1.183258045592836,9.616741954407163e-05,-2.259614822388724e-08
9.62870564502947e-05,1.23,9.62870564502947e-05,1.171294354970529,9.62870564502947e-05,5.670773749738055e-08
9.639896619989022e-05,1.23,9.639896619989022e-05,1.160103380010977,9.639896619989022e-05,-2.323647798673641e-08
9.652599633373812e-05,1.23,9.652599633373812e-05,1.147400366626188,9.652599633373812e-05,5.732922325409747e-08
9.669695084278349e-05,1.23,9.669695084278349e-05,1.13030491572165,9.669695084278349e-05,-2.374439524763672e-08
9.697396159174425e-05,1.23,9.697396159174425e-05,1.102603840825574,9.697396159174425e-05,5.767945038310904e-08
9.728681160077288e-05,1.23,9.728681160077288e-05,1.071318839922711,9.728681160077288e-05,-2.399649566289758e-08
9.780238238128501e-05,1.23,9.780238238128501e-05,1.019761761871498,9.780238238128501e-05,5.786971948759855e-08
9.839367726140227e-05,1.23,9.839367726140227e-05,0.9606322738597727,9.839367726140227e-05,-2.413102478874908e-08
9.919683863070114e-05,1.23,9.919683863070114e-05,0.880316136929885,9.919683863070114e-05,5.797852791265408e-08
9.999999999999999e-05,1.23,9.999999999999999e-05,0.8,9.999999999999999e-05,-2.422330935372961e-08
